Xnorm,Ynorm,XoutNorm,YoutNorm
0.558817545,0.51143926,0.698830404,0.624195877
0.557152994,0.50375483,0.707029712,0.620061802
0.55552605,0.495892645,0.715229019,0.615927728
0.553936712,0.487852705,0.723428326,0.611793653
0.55238498,0.47963501,0.731627633,0.607659578
0.550870854,0.471239559,0.73982694,0.603525504
0.549394334,0.462666354,0.748026247,0.599391429
0.54795542,0.453915393,0.756225554,0.595257355
0.546554112,0.444986677,0.764424861,0.59112328
0.54519041,0.435880206,0.772624168,0.586989205
0.543864314,0.42659598,0.780823475,0.582855131
0.542575824,0.417133998,0.789022782,0.578721056
0.541324941,0.407494262,0.797222089,0.574586982
0.540111663,0.39767677,0.805421396,0.570452907
0.538935992,0.387681524,0.813620703,0.566318833
0.537797926,0.377508522,0.82182001,0.562184758
0.536697467,0.367157765,0.830019317,0.558050683
0.535634614,0.356629252,0.838218625,0.553916609
0.534609367,0.345922985,0.846417932,0.549782534
0.533621725,0.335038963,0.854617239,0.54564846
0.53267169,0.323977185,0.862816546,0.541514385
0.531759261,0.312737652,0.871015853,0.53738031
0.530884438,0.301320364,0.87921516,0.533246236
0.530047222,0.289725321,0.887414467,0.529112161
0.529247611,0.277952523,0.895613774,0.524978087
0.528485606,0.26600197,0.903813081,0.520844012
0.527761207,0.253873661,0.912012388,0.516709937
0.527074415,0.241567598,0.920211695,0.512575863
0.526425228,0.229083779,0.928411002,0.508441788
0.525813648,0.216422205,0.936610309,0.504307714
0.525239673,0.203582876,0.944809616,0.500173639
0.524703305,0.190565792,0.953008923,0.496039564
0.524204543,0.177370953,0.96120823,0.49190549
0.523743387,0.163998358,0.969407538,0.487771415
0.523319837,0.150448009,0.977606845,0.483637341
0.522933892,0.136719904,0.985806152,0.479503266
0.522585554,0.122814044,0.994005459,0.475369192
0.522274823,0.108730429,0.994005459,0.475369192
0.521964091,0.094646814,0.994005459,0.475369192
0.521653359,0.080563199,0.994005459,0.475369192
0.521342627,0.066479584,0.994005459,0.475369192
0.521031895,0.052395969,0.994005459,0.475369192
0.520721163,0.038312354,0.994005459,0.475369192
0.520410431,0.024228739,0.994005459,0.475369192
0.520099699,0.010145124,0.994005459,0.475369192
1,0.429665695,0.344370897,0.441210104
0.999962394,0.42984345,0.327972283,0.441210104
0.999962394,0.430198961,0.319772975,0.445344178
0.999924788,0.430732226,0.311573668,0.441210104
0.999924788,0.431443247,0.303374361,0.445344178
0.999887182,0.432332022,0.295175054,0.441210104
0.999887182,0.433398553,0.286975747,0.445344178
0.999849576,0.434642839,0.27877644,0.441210104
0.999849576,0.43606488,0.270577133,0.445344178
0.99981197,0.437664677,0.262377826,0.441210104
0.99981197,0.439442228,0.254178519,0.445344178
0.999774364,0.441397535,0.245979212,0.441210104
0.999774364,0.443530596,0.237779905,0.445344178
0.999736758,0.445841413,0.229580598,0.441210104
0.999736758,0.448329985,0.221381291,0.445344178
0.999699151,0.450996312,0.213181984,0.441210104
0.999699151,0.453840394,0.204982677,0.445344178
0.999661545,0.456862232,0.19678337,0.441210104
0.999661545,0.460061824,0.188584062,0.445344178
0.999623939,0.463439172,0.180384755,0.441210104
0.999623939,0.466994275,0.172185448,0.445344178
0.999586333,0.470727133,0.163986141,0.441210104
0.999586333,0.474637746,0.155786834,0.445344178
0.999548727,0.478726114,0.147587527,0.441210104
0.999548727,0.482992238,0.13938822,0.445344178
0.999511121,0.487436116,0.131188913,0.441210104
0.999511121,0.49205775,0.122989606,0.445344178
0.999473515,0.496857139,0.114790299,0.441210104
0.999473515,0.501834283,0.106590992,0.445344178
0.999435909,0.506989182,0.098391685,0.441210104
0.999435909,0.512321836,0.090192378,0.445344178
0.999398303,0.517832246,0.098391685,0.441210104
0.999398303,0.5231649,0.106590992,0.445344178
0.999360697,0.528319799,0.114790299,0.441210104
0.999360697,0.533296943,0.122989606,0.445344178
0.999323091,0.538096332,0.131188913,0.441210104
0.999323091,0.542717966,0.13938822,0.445344178
0.999285485,0.547161844,0.147587527,0.441210104
0.999285485,0.551427968,0.155786834,0.445344178
0.999247879,0.555516336,0.163986141,0.441210104
0.999247879,0.559426949,0.172185448,0.445344178
0.999210273,0.563159807,0.180384755,0.441210104
0.999210273,0.56671491,0.188584062,0.445344178
0.999172667,0.570092258,0.19678337,0.441210104
0.999172667,0.57329185,0.204982677,0.445344178
0.99913506,0.576313688,0.213181984,0.441210104
0.99913506,0.57915777,0.221381291,0.445344178
0.999097454,0.581824097,0.229580598,0.441210104
0.999097454,0.584312669,0.237779905,0.445344178
0.999059848,0.586623486,0.245979212,0.441210104
0.999059848,0.588756548,0.254178519,0.445344178
0.999022242,0.590711854,0.262377826,0.441210104
0.999022242,0.592489406,0.270577133,0.445344178
0.998984636,0.594089202,0.263795561,0.449617502
0.998908157,0.595836018,0.257013988,0.453890825
0.998792806,0.597729853,0.250232416,0.458164149
0.998638581,0.599770709,0.243450844,0.462437472
0.998445484,0.601958584,0.236669271,0.466710796
0.998213514,0.604293478,0.229887699,0.470984119
0.997942672,0.606775393,0.223106126,0.475257443
0.997632956,0.609404326,0.216324554,0.479530767
0.997284368,0.61218028,0.209542982,0.48380409
0.996896907,0.615103253,0.202761409,0.488077414
0.996470574,0.618173246,0.19622174,0.493004634
0.995999419,0.621385015,0.18994193,0.498574712
0.995477595,0.624732925,0.18393962,0.504775824
0.994899363,0.628210961,0.178232114,0.511595378
0.994259095,0.631812731,0.172836354,0.519020029
0.993551289,0.635531478,0.167768903,0.527035695
0.992770567,0.639360084,0.163045926,0.535627573
0.991911688,0.64329108,0.158683166,0.544780158
0.990969551,0.647316658,0.154695928,0.554477262
0.989939204,0.651428676,0.151099059,0.564702035
0.988815846,0.655618672,0.147906932,0.575436983
0.987594836,0.659877871,0.145133424,0.586663989
0.986271699,0.664197198,0.142791905,0.598364338
0.984842128,0.668567287,0.140895217,0.61051874
0.983301993,0.672978495,0.139455661,0.623107348
0.981647345,0.677420911,0.138484979,0.63610979
0.979874418,0.681884371,0.137994345,0.649505186
0.977979639,0.686358468,0.13750371,0.662900581
0.975963007,0.690843201,0.137013076,0.676295977
0.973824522,0.695338571,0.136522441,0.689691373
0.971564185,0.699844578,0.136031807,0.703086769
0.969181995,0.704361221,0.144231114,0.698952694
0.966837411,0.708700109,0.152430421,0.69481862
0.964530433,0.712861242,0.160629728,0.690684545
0.962261061,0.71684462,0.168829035,0.686550471
0.960029295,0.720650243,0.177028342,0.682416396
0.957835136,0.72427811,0.185227649,0.678282321
0.955678582,0.727728223,0.193426956,0.674148247
0.953559634,0.73100058,0.201626263,0.670014172
0.951478293,0.734095182,0.20982557,0.665880098
0.949434557,0.737012029,0.218024877,0.661746023
0.947428428,0.739751121,0.226224184,0.657611948
0.945459905,0.742312457,0.234423492,0.653477874
0.943528987,0.744696039,0.242622799,0.649343799
0.941635676,0.746901865,0.250822106,0.645209725
0.939779971,0.748929936,0.259021413,0.64107565
0.937961872,0.750780252,0.26722072,0.636941575
0.936181379,0.752452813,0.275420027,0.632807501
0.934438492,0.753947619,0.283619334,0.628673426
0.932733211,0.75526467,0.291818641,0.624539352
0.931065536,0.756403965,0.300017948,0.620405277
0.929435467,0.757365506,0.308217255,0.616271202
0.927843005,0.758149291,0.316416562,0.612137128
0.926288148,0.758755321,0.324615869,0.608003053
0.924770898,0.759183596,0.332815176,0.603868979
0.923291253,0.759434116,0.341014483,0.599734904
0.921849215,0.75950688,0.340523849,0.6131303
0.920285324,0.759590282,0.340033214,0.626525696
0.91859958,0.759684319,0.33954258,0.639921092
0.916791983,0.759788994,0.339051945,0.653316487
0.914862534,0.759904305,0.338561311,0.666711883
0.912811232,0.760030253,0.338070677,0.680107279
0.910638078,0.760166837,0.337580042,0.693502675
0.90834307,0.760314058,0.337089408,0.706898071
0.90592621,0.760471915,0.336598773,0.720293467
0.903387498,0.760640409,0.336108139,0.733688863
0.900726932,0.76081954,0.335617504,0.747084258
0.897944514,0.761009308,0.33512687,0.760479654
0.895040243,0.761209711,0.334636235,0.77387505
0.89201412,0.761420752,0.334636235,0.787642044
0.888862763,0.761631792,0.335136859,0.801758825
0.885582992,0.76183198,0.336147487,0.816203159
0.882171826,0.762010258,0.337676877,0.830952409
0.878626492,0.762155379,0.339733155,0.845983571
0.874944425,0.762255922,0.342323806,0.861273293
0.871123274,0.762300302,0.345455662,0.876797911
0.867160901,0.762276785,0.349134899,0.892533475
0.863055388,0.762173504,0.353367022,0.908455774
0.858805036,0.761978475,0.358156865,0.924540376
0.854408369,0.761679605,0.363508583,0.940762645
0.849864134,0.761264713,0.368860301,0.956984913
0.845172331,0.760733801,0.374212018,0.973207182
0.840332961,0.760086866,0.382411325,0.969073108
0.835531196,0.759262177,0.390610632,0.964939033
0.830767038,0.758259732,0.398809939,0.960804959
0.826040486,0.757079533,0.407009247,0.956670884
0.82135154,0.755721578,0.415208554,0.952536809
0.8167002,0.754185868,0.423407861,0.948402735
0.812086466,0.752472403,0.431607168,0.94426866
0.807510338,0.750581182,0.439806475,0.940134586
0.802971816,0.748512207,0.448005782,0.936000511
0.798470901,0.746265476,0.456205089,0.931866437
0.794007591,0.743840991,0.464404396,0.927732362
0.789581887,0.74123875,0.472603703,0.923598287
0.78519379,0.738458754,0.48080301,0.919464213
0.780843298,0.735501003,0.489002317,0.915330138
0.776530413,0.732365496,0.497201624,0.911196064
0.772255134,0.729052235,0.505400931,0.907061989
0.76801746,0.725561218,0.513600238,0.902927914
0.763817393,0.721892447,0.521799545,0.89879384
0.759654932,0.71804592,0.529998852,0.894659765
0.755530077,0.714021638,0.53819816,0.890525691
0.751442828,0.709819601,0.546397467,0.886391616
0.747393185,0.705439808,0.554596774,0.882257541
0.743381148,0.700882261,0.562796081,0.878123467
0.739406717,0.696146958,0.570995388,0.873989392
0.735469893,0.691233901,0.579194695,0.869855318
0.731570674,0.686143088,0.587394002,0.865721243
0.727709061,0.68087452,0.595593309,0.861587169
0.723885055,0.675428197,0.603792616,0.857453094
0.720098655,0.669804119,0.611991923,0.853319019
0.71634986,0.664002285,0.62019123,0.849184945
0.712638672,0.658022697,0.628390537,0.84505087
0.70896509,0.651865353,0.636589844,0.840916796
0.705329113,0.645530254,0.644789151,0.836782721
0.701730743,0.6390174,0.652988458,0.832648646
0.698169979,0.632326791,0.661187766,0.828514572
0.694646821,0.625458427,0.669387073,0.824380497
0.691161269,0.618412307,0.67758638,0.820246423
0.687713323,0.611188433,0.685785687,0.816112348
0.684302984,0.603786803,0.697394457,0.832196949
0.680746328,0.596133503,0.709003228,0.84828155
0.677043358,0.588228534,0.720611999,0.864366151
0.673194072,0.580071895,0.732220769,0.880450752
0.669198471,0.571663585,0.74382954,0.896535354
0.665056554,0.563003606,0.755438311,0.912619955
0.660768322,0.554091957,0.767047081,0.928704556
0.656333775,0.544928638,0.775246388,0.924570481
0.651936834,0.535587564,0.783445695,0.920436407
0.647577499,0.526068735,0.791645002,0.916302332
0.64325577,0.516372151,0.79984431,0.912168257
0.638971647,0.506497811,0.808043617,0.908034183
0.63472513,0.496445717,0.816242924,0.903900108
0.630516219,0.486215867,0.824442231,0.899766034
0.626344914,0.475808262,0.832641538,0.895631959
0.622211215,0.465222902,0.840840845,0.891497885
0.618115123,0.454459787,0.849040152,0.88736381
0.614056636,0.443518916,0.857239459,0.883229735
0.610035756,0.432400291,0.865438766,0.879095661
0.606052481,0.42110391,0.873638073,0.874961586
0.602106813,0.409629775,0.88183738,0.870827512
0.59819875,0.397977884,0.890036687,0.866693437
0.594328294,0.386148238,0.898235994,0.862559362
0.590495444,0.374140836,0.906435301,0.858425288
0.5867002,0.36195568,0.906435301,0.858425288
0.582904956,0.349770524,0.906435301,0.858425288
0.579109712,0.337585367,0.906435301,0.858425288
0.575314468,0.325400211,0.906435301,0.858425288
0.571519223,0.313215055,0.906435301,0.858425288
0.567723979,0.301029898,0.906435301,0.858425288
0.563928735,0.288844742,0.906435301,0.858425288
0.560133491,0.276659586,0.906435301,0.858425288
0.556338247,0.264474429,0.906435301,0.858425288
0.552543003,0.252289273,0.906435301,0.858425288
0.548747759,0.240104117,0.906435301,0.858425288
0.544952514,0.22791896,0.906435301,0.858425288
0.54115727,0.215733804,0.906435301,0.858425288
0.537362026,0.203548648,0.906435301,0.858425288
0.533566782,0.191363491,0.906435301,0.858425288
0.529771538,0.179178335,0.906435301,0.858425288
0.525976294,0.166993179,0.906435301,0.858425288
0.52218105,0.154808022,0.906435301,0.858425288
0.518385806,0.142622866,0.906435301,0.858425288
0.514590561,0.13043771,0.906435301,0.858425288
0.510795317,0.118252553,0.906435301,0.858425288
0.507000073,0.106067397,0.906435301,0.858425288
0.503204829,0.093882241,0.906435301,0.858425288
0.499409585,0.081697085,0.906435301,0.858425288
0.495614341,0.069511928,0.906435301,0.858425288
0.491819097,0.057326772,0.906435301,0.858425288
0.488023853,0.045141616,0.906435301,0.858425288
0.484228608,0.032956459,0.906435301,0.858425288
0.480433364,0.020771303,0.906435301,0.858425288
0.47663812,0.008586147,0.906435301,0.858425288
0.669572394,0.429665695,0.344370897,0.441210104
0.669534788,0.42984345,0.327972283,0.441210104
0.669534788,0.430198961,0.319772975,0.445344178
0.669497182,0.430732226,0.311573668,0.441210104
0.669497182,0.431443247,0.303374361,0.445344178
0.669459576,0.432332022,0.295175054,0.441210104
0.669459576,0.433398553,0.286975747,0.445344178
0.669421969,0.434642839,0.27877644,0.441210104
0.669421969,0.43606488,0.270577133,0.445344178
0.669384363,0.437664677,0.262377826,0.441210104
0.669384363,0.439442228,0.254178519,0.445344178
0.669346757,0.441397535,0.245979212,0.441210104
0.669346757,0.443530596,0.237779905,0.445344178
0.669309151,0.445841413,0.229580598,0.441210104
0.669309151,0.448329985,0.221381291,0.445344178
0.669271545,0.450996312,0.213181984,0.441210104
0.669271545,0.453840394,0.204982677,0.445344178
0.669233939,0.456862232,0.19678337,0.441210104
0.669233939,0.460061824,0.188584062,0.445344178
0.669196333,0.463439172,0.180384755,0.441210104
0.669196333,0.466994275,0.172185448,0.445344178
0.669158727,0.470727133,0.163986141,0.441210104
0.669158727,0.474637746,0.155786834,0.445344178
0.669121121,0.478726114,0.147587527,0.441210104
0.669121121,0.482992238,0.13938822,0.445344178
0.669083515,0.487436116,0.131188913,0.441210104
0.669083515,0.49205775,0.122989606,0.445344178
0.669045909,0.496857139,0.114790299,0.441210104
0.669045909,0.501834283,0.106590992,0.445344178
0.669008303,0.506989182,0.098391685,0.441210104
0.669008303,0.512321836,0.090192378,0.445344178
0.668970697,0.517832246,0.081993071,0.441210104
0.668970697,0.52352041,0.073793764,0.445344178
0.668933091,0.52938633,0.081993071,0.441210104
0.668933091,0.535074495,0.090192378,0.445344178
0.668895485,0.540584904,0.098391685,0.441210104
0.668895485,0.545917558,0.106590992,0.445344178
0.668857878,0.551072457,0.114790299,0.441210104
0.668857878,0.556049601,0.122989606,0.445344178
0.668820272,0.56084899,0.131188913,0.441210104
0.668820272,0.565470624,0.13938822,0.445344178
0.668782666,0.569914503,0.147587527,0.441210104
0.668782666,0.574180626,0.155786834,0.445344178
0.66874506,0.578268994,0.163986141,0.441210104
0.66874506,0.582179607,0.172185448,0.445344178
0.668707454,0.585912465,0.180384755,0.441210104
0.668707454,0.589467568,0.188584062,0.445344178
0.668669848,0.592844916,0.19678337,0.441210104
0.668669848,0.596044508,0.204982677,0.445344178
0.668632242,0.599066346,0.213181984,0.441210104
0.668632242,0.601910428,0.221381291,0.445344178
0.668594636,0.604576755,0.229580598,0.441210104
0.668594636,0.607065327,0.237779905,0.445344178
0.66855703,0.609376144,0.245979212,0.441210104
0.66855703,0.611509206,0.254178519,0.445344178
0.668519424,0.613464512,0.262377826,0.441210104
0.668519424,0.615242064,0.270577133,0.445344178
0.668481818,0.61684186,0.27877644,0.441210104
0.668481818,0.618263901,0.286975747,0.445344178
0.668444212,0.619508187,0.295175054,0.441210104
0.668444212,0.620574718,0.303374361,0.445344178
0.668406606,0.621463494,0.311573668,0.441210104
0.668406606,0.622174514,0.319772975,0.445344178
0.668369,0.62270778,0.327972283,0.441210104
0.668369,0.62306329,0.33617159,0.445344178
0.668331394,0.623241045,0.344370897,0.441210104
0.668293787,0.62306329,0.360769511,0.441210104
0.668293787,0.62270778,0.368968818,0.445344178
0.668256181,0.622174514,0.377168125,0.441210104
0.668256181,0.621463494,0.385367432,0.445344178
0.668218575,0.620574718,0.393566739,0.441210104
0.668218575,0.619508187,0.401766046,0.445344178
0.668180969,0.618263901,0.409965353,0.441210104
0.668180969,0.61684186,0.41816466,0.445344178
0.668143363,0.615242064,0.426363967,0.441210104
0.668143363,0.613464512,0.434563274,0.445344178
0.668105757,0.611509206,0.442762581,0.441210104
0.668105757,0.609376144,0.450961888,0.445344178
0.668068151,0.607065327,0.459161196,0.441210104
0.668068151,0.604576755,0.467360503,0.445344178
0.668030545,0.601910428,0.47555981,0.441210104
0.668030545,0.599066346,0.483759117,0.445344178
0.667992939,0.596044508,0.476977544,0.449617502
0.66791646,0.593169691,0.470195972,0.453890825
0.667801108,0.590441893,0.4634144,0.458164149
0.667646884,0.587861114,0.456632827,0.462437472
0.667453787,0.585427355,0.449851255,0.466710796
0.667221817,0.583140616,0.443069682,0.470984119
0.666950975,0.581000897,0.43628811,0.475257443
0.666641259,0.579008197,0.429506538,0.479530767
0.666292671,0.577162517,0.422724965,0.48380409
0.66590521,0.575463857,0.415943393,0.488077414
0.665478876,0.573912216,0.409161821,0.492350737
0.66501367,0.572507595,0.402380248,0.496624061
0.664509591,0.571249993,0.395598676,0.500897384
0.663966639,0.570139411,0.388817103,0.505170708
0.663384814,0.569175849,0.382035531,0.509444031
0.662764117,0.568359307,0.375253959,0.513717355
0.662104546,0.567689784,0.368472386,0.517990678
0.661406103,0.567167281,0.361932717,0.522917899
0.660662839,0.566786553,0.355652907,0.528487976
0.659868907,0.566541967,0.349650597,0.534689088
0.659018565,0.566427507,0.343943091,0.541508642
0.658106188,0.566436781,0.338547331,0.548933294
0.657126272,0.566563032,0.33347988,0.55694896
0.656073441,0.566799142,0.328756903,0.565540837
0.654942452,0.567137642,0.324394143,0.574693422
0.653728207,0.567570724,0.320406905,0.584390527
0.65242575,0.568090246,0.316810036,0.5946153
0.651030283,0.568687746,0.313617909,0.605350247
0.649537164,0.569354449,0.310844401,0.616577253
0.647941917,0.570081279,0.308070893,0.627804259
0.646244543,0.570868238,0.305297386,0.639031266
0.64444504,0.571715324,0.302523878,0.650258272
0.642543411,0.572622537,0.310723185,0.646124197
0.640679387,0.573351996,0.318922492,0.641990122
0.638852969,0.573903699,0.327121799,0.637856048
0.637064158,0.574277647,0.335321107,0.633721973
0.635312952,0.57447384,0.343520414,0.629587899
0.633599353,0.574492278,0.351719721,0.625453824
0.631923359,0.574332961,0.359919028,0.62131975
0.630284972,0.573995888,0.368118335,0.617185675
0.628684191,0.573481061,0.376317642,0.6130516
0.627121015,0.572788478,0.384516949,0.608917526
0.625595446,0.57191814,0.392716256,0.604783451
0.624107483,0.570870047,0.400915563,0.600649377
0.622657126,0.569644199,0.40911487,0.596515302
0.621244375,0.568240596,0.417314177,0.592381227
0.61986923,0.566659237,0.425513484,0.588247153
0.618531692,0.564900124,0.433712791,0.584113078
0.617231759,0.562963255,0.441912098,0.579979004
0.615969432,0.560848631,0.450111405,0.575844929
0.614744712,0.558556252,0.458310713,0.571710854
0.613557597,0.556086118,0.46651002,0.56757678
0.612408089,0.553438229,0.474709327,0.563442705
0.611296186,0.550612584,0.482908634,0.559308631
0.61022189,0.547609185,0.491107941,0.555174556
0.6091852,0.54442803,0.499307248,0.551040482
0.608186115,0.54106912,0.507506555,0.546906407
0.607224637,0.537532455,0.515705862,0.542772332
0.606300765,0.533818035,0.523905169,0.538638258
0.605414499,0.52992586,0.532104476,0.534504183
0.604565839,0.52585593,0.529330969,0.545731189
0.603615052,0.521846127,0.526557461,0.556958195
0.602562136,0.517896452,0.523783953,0.568185201
0.601407093,0.514006904,0.521010446,0.579412208
0.600149923,0.510177485,0.518668927,0.591112557
0.598786318,0.506398827,0.516772239,0.603266959
0.59731215,0.502661289,0.515332683,0.615855567
0.595723468,0.498954959,0.514362001,0.628858009
0.594016508,0.495269673,0.513871367,0.642253404
0.592187696,0.491595023,0.513871367,0.656020398
0.59023365,0.487920374,0.514371991,0.670137179
